0.0,0.0,634.0,129.0,850.0,345.0
35.0,0.0,635.0,134.0,850.0,349.0
68.33333333333334,0.0,643.0,142.0,853.0,352.0
103.33333333333334,0.0,639.0,138.0,864.0,363.0
138.33333333333334,0.0,642.0,138.0,869.0,365.0
171.66666666666669,0.0,641.0,138.0,871.0,368.0
206.66666666666669,0.0,664.0,150.0,863.0,349.0
241.66666666666666,0.0,643.0,136.0,877.0,370.0
276.6666666666667,0.0,650.0,138.0,877.0,365.0
310.0,0.0,657.0,141.0,873.0,357.0
345.00000000000006,0.0,659.0,140.0,880.0,361.0
380.0,0.0,660.0,142.0,881.0,363.0
413.33333333333337,0.0,656.0,135.0,886.0,365.0
448.33333333333337,0.0,656.0,133.0,885.0,362.0
483.3333333333333,0.0,661.0,135.0,886.0,360.0
516.6666666666667,0.0,664.0,136.0,879.0,351.0
551.6666666666667,0.0,665.0,134.0,883.0,352.0
586.6666666666666,0.0,655.0,127.0,882.0,354.0
620.0,0.0,659.0,130.0,882.0,353.0
655.0,0.0,661.0,129.0,876.0,344.0
690.0000000000001,0.0,655.0,125.0,880.0,350.0
723.3333333333334,0.0,649.0,122.0,881.0,354.0
758.3333333333334,0.0,654.0,123.0,879.0,348.0
793.3333333333334,0.0,652.0,122.0,879.0,349.0
828.3333333333334,0.0,650.0,119.0,881.0,350.0
861.6666666666667,0.0,652.0,122.0,879.0,349.0
896.6666666666667,0.0,649.0,120.0,876.0,347.0
931.6666666666667,0.0,645.0,116.0,883.0,354.0
965.0000000000001,0.0,651.0,119.0,879.0,347.0
1000.0,0.0,644.0,116.0,882.0,354.0
1035.0000000000002,0.0,647.0,114.0,885.0,352.0
1068.3333333333333,0.0,655.0,111.0,890.0,346.0
1103.3333333333335,0.0,654.0,108.0,895.0,349.0
1138.3333333333335,0.0,654.0,107.0,897.0,350.0
1171.6666666666667,0.0,658.0,109.0,898.0,349.0
1206.6666666666667,0.0,655.0,109.0,899.0,353.0
1241.6666666666667,0.0,654.0,108.0,901.0,355.0
1276.6666666666667,0.0,651.0,106.0,900.0,355.0
1310.0,0.0,652.0,105.0,906.0,359.0
1345.0000000000002,0.0,659.0,111.0,901.0,353.0
1380.0000000000002,0.0,661.0,113.0,898.0,350.0
1413.3333333333333,0.0,665.0,112.0,903.0,350.0
1448.3333333333335,0.0,673.0,114.0,904.0,345.0
1483.3333333333335,0.0,666.0,109.0,912.0,355.0
1516.6666666666667,0.0,670.0,113.0,904.0,347.0
1551.6666666666667,0.0,669.0,114.0,910.0,355.0
1586.6666666666667,0.0,666.0,112.0,913.0,359.0
1620.0,0.0,673.0,116.0,909.0,352.0
1655.0,0.0,668.0,116.0,904.0,352.0
1690.0000000000002,0.0,658.0,111.0,912.0,365.0
1723.3333333333335,0.0,664.0,113.0,909.0,358.0
1758.3333333333335,0.0,663.0,112.0,912.0,361.0
